c2sp1s26,1,7.27896,11.08039
c2sp1s27,1,7.23353,11.05516
c2sp1s28,1,7.18845,11.02896
c2sp1s29,1,7.14373,11.00179
c2sp1s30,1,7.09939,10.97365
c2sp1s31,1,7.05546,10.94454
c2sp1s32,1,7.01195,10.91448
c2sp1s33,1,6.96888,10.88347
c2sp1s34,1,6.92628,10.85151
c2sp1s36,1,6.88417,10.81862
c2sp1s37,1,6.84256,10.78479
c2sp1s38,1,6.80148,10.75003
c2sp1s39,1,6.76095,10.71436
c2sp1s40,1,6.72098,10.67778
c2sp1s41,1,6.6816,10.64031
c2sp1s42,1,6.64282,10.60194
c2sp1s43,1,6.60467,10.56269
c2sp1s44,1,6.56716,10.52257
c2sp1s45,1,6.53032,10.48159
c2sp1s47,1,6.49417,10.43975
c2sp1s48,1,6.45871,10.39709
c2sp1s49,1,6.42398,10.35359
c2sp1s50,1,6.38998,10.30928
c2sp1s51,1,6.35675,10.26417
c2sp1s52,1,6.32429,10.21826
c2sp1s53,1,6.29262,10.17159
c2sp1s54,1,6.26177,10.12415
c2sp1s55,1,6.23175,10.07596
c2sp1s56,1,6.20257,10.02704
c2sp1s58,1,6.17426,9.977395
c2sp1s59,1,6.14683,9.927051
c2sp1s60,1,6.1203,9.876019
c2sp1s61,1,6.09468,9.824315
c2sp1s62,1,6.06999,9.771955
c2sp1s63,1,6.04624,9.718957
c2sp1s64,1,6.02345,9.665337
c2sp1s65,1,6.00164,9.611113
c2sp1s66,1,5.98082,9.556302
c2sp1s67,1,5.96101,9.500922
c2sp1s69,1,5.94221,9.444993
c2sp1s70,1,5.92444,9.388533
c2sp1s71,1,5.90772,9.331561
c2sp1s72,1,5.89206,9.274096
c2sp1s73,1,5.87747,9.216158
c2sp1s74,1,5.86397,9.157767
c2sp1s75,1,5.85155,9.0989439
c2sp1s76,1,5.84025,9.0397087
c2sp1s77,1,5.83006,8.9800824
c2sp1s78,1,5.821,8.9200863
c2sp1s80,1,5.81308,8.859742
c2sp1s81,1,5.80631,8.79907
c2sp1s82,1,5.8007,8.738094
c2sp1s83,1,5.79626,8.676835
c2sp1s84,1,5.79299,8.615316
c2sp1s85,1,5.7909,8.553559
c2sp1s86,1,5.79001,8.491588
c2sp1s87,1,5.79032,8.429425
c2sp1s88,1,5.79183,8.367093
c2sp1s89,1,5.79456,8.304617
c2sp1s91,1,5.79851,8.242019
c2sp1s92,1,5.80368,8.179323
c2sp1s93,1,5.81007,8.116554
c2sp1s94,1,5.81771,8.053736
c2sp1s95,1,5.82658,7.99089
c2sp1s96,1,5.83669,7.92805
c2sp1s97,1,5.84805,7.86523
c2sp1s98,1,5.86065,7.80246
c2sp1s99,1,5.87451,7.73976
c2sp1s100,1,5.88962,7.67716
c2sp1s102,1,5.90598,7.61468
c2sp1s103,1,5.92359,7.55235
c2sp1s104,1,5.94245,7.49019
c2sp1s105,1,5.96257,7.42824
c2sp1s106,1,5.98395,7.3665
c2sp1s107,1,6.00657,7.30502
c2sp1s108,1,6.03044,7.24381
c2sp1s109,1,6.05556,7.1829
c2sp1s110,1,6.08192,7.12231
c2sp1s111,1,6.10953,7.06207
c2sp1s114,1,6.13837,7.00221
c2sp1s115,1,6.16844,6.94275
c2sp1s116,1,6.19974,6.88372
c2sp1s117,1,6.23226,6.82513
c2sp1s118,1,6.266,6.76703
c2sp1s119,1,6.30095,6.70942
c2sp1s120,1,6.33711,6.65234
c2sp1s121,1,6.37445,6.59582
c2sp1s122,1,6.41299,6.53986
c2sp1s123,1,6.4527,6.48451
c2sp1s125,1,6.49359,6.42979
c2sp1s126,1,6.53563,6.37571
c2sp1s127,1,6.57882,6.32231
c2sp1s128,1,6.62316,6.26961
c2sp1s129,1,6.66862,6.21763
c2sp1s130,1,6.7152,6.1664
c2sp1s131,1,6.76289,6.11593
c2sp1s132,1,6.81167,6.06626
c2sp1s133,1,6.86153,6.01741
c2sp1s134,1,6.91245,5.9694
c2sp1s136,1,6.96443,5.92225
c2sp1s137,1,7.01744,5.87599
c2sp1s138,1,7.07148,5.83063
c2sp1s139,1,7.12652,5.7862
c2sp1s140,1,7.18256,5.74273
c2sp1s141,1,7.23957,5.70023
c2sp1s142,1,7.29754,5.65873
c2sp1s143,1,7.35644,5.61824
c2sp1s144,1,7.41628,5.57878
c2sp1s145,1,7.47701,5.54039
c2sp1s147,1,7.53864,5.50307
c2sp1s148,1,7.60113,5.46685
c2sp1s149,1,7.66446,5.43174
c2sp1s150,1,7.72863,5.39778
c2sp1s151,1,7.7936,5.36496
c2sp1s152,1,7.85936,5.33332
c2sp1s153,1,7.92588,5.30287
c2sp1s154,1,7.99315,5.27363
c2sp1s155,1,8.061141,5.24561
c2sp1s156,1,8.129829,5.21884
c2sp1s158,1,8.199194,5.19332
c2sp1s159,1,8.269213,5.16908
c2sp1s160,1,8.339861,5.14613
c2sp1s161,1,8.411116,5.12449
c2sp1s162,1,8.482952,5.10416
c2sp1s163,1,8.555346,5.08517
c2sp1s164,1,8.628272,5.06753
c2sp1s165,1,8.701706,5.05125
c2sp1s166,1,8.775621,5.03635
c2sp1s167,1,8.849993,5.02283
c2sp1s169,1,8.9247947,5.01071
c2sp1s170,1,9,5
c2sp1s171,1,9.0755822,4.99071
c2sp1s172,1,9.151515,4.98286
c2sp1s173,1,9.22777,4.97644
c2sp1s174,1,9.30432,4.97148
c2sp1s175,1,9.381139,4.96797
c2sp1s176,1,9.458197,4.96594
c2sp1s177,1,9.535467,4.96538
c2sp1s178,1,9.61292,4.9663
c2sp1s180,1,9.690529,4.96871
c2sp1s181,1,9.768263,4.97262
c2sp1s182,1,9.846095,4.97803
c2sp1s183,1,9.923996,4.98495
c2sp1s184,1,10.00193,4.99338
c2sp1s185,1,10.07988,5.00332
c2sp1s186,1,10.15781,5.01478
c2sp1s187,1,10.23569,5.02776
c2sp1s188,1,10.31349,5.04227
c2sp1s189,1,10.39119,5.0583
c2sp1s191,1,10.46874,5.07586
c2sp1s192,1,10.54612,5.09494
c2sp1s193,1,10.62331,5.11555
c2sp1s194,1,10.70027,5.13768
c2sp1s195,1,10.77696,5.16134
c2sp1s196,1,10.85337,5.18652
c2sp1s197,1,10.92946,5.21322
c2sp1s198,1,11.0052,5.24144
c2sp1s199,1,11.08056,5.27117
c2sp1s200,1,11.15551,5.30241
c2sp1s202,1,11.23002,5.33515
c2sp1s203,1,11.30406,5.36939
c2sp1s204,1,11.37759,5.40512
c2sp1s205,1,11.4506,5.44234
c2sp1s206,1,11.52305,5.48103
c2sp1s207,1,11.59491,5.5212
c2sp1s208,1,11.66615,5.56283
c2sp1s209,1,11.73673,5.6059
c2sp1s210,1,11.80664,5.65043
c2sp1s211,1,11.87585,5.69638
c2sp1s213,1,11.94431,5.74375
c2sp1s214,1,12.01201,5.79254
c2sp1s215,1,12.07891,5.84272
c2sp1s216,1,12.14499,5.89429
c2sp1s217,1,12.21021,5.94723
c2sp1s218,1,12.27456,6.00152
c2sp1s219,1,12.33799,6.05716
c2sp1s220,1,12.40049,6.11413
c2sp1s221,1,12.46203,6.17241
c2sp1s222,1,12.52257,6.23199
c2sp1s225,1,12.5821,6.29285
c2sp1s226,1,12.64058,6.35497
c2sp1s227,1,12.69798,6.41833
c2sp1s228,1,12.75429,6.48292
c2sp1s229,1,12.80948,6.54872
c2sp1s230,1,12.86351,6.61571
c2sp1s231,1,12.91638,6.68386
c2sp1s232,1,12.96804,6.75316
c2sp1s233,1,13.01848,6.82359
c2sp1s234,1,13.06767,6.89512
c2sp1s236,1,13.11558,6.96774
c2sp1s237,1,13.1622,7.04142
c2sp1s238,1,13.20751,7.11613
c2sp1s239,1,13.25147,7.19185
c2sp1s240,1,13.29407,7.26857
c2sp1s241,1,13.33529,7.34625
c2sp1s242,1,13.3751,7.42487
c2sp1s243,1,13.41348,7.5044
c2sp1s244,1,13.45041,7.58483
c2sp1s245,1,13.48588,7.66611
c2sp1s247,1,13.51986,7.74823
c2sp1s248,1,13.55234,7.83116
c2sp1s249,1,13.58329,7.91487
c2sp1s250,1,13.61271,7.99933
c2sp1s251,1,13.64056,8.084511
c2sp1s252,1,13.66683,8.170391
c2sp1s253,1,13.69152,8.256936
c2sp1s254,1,13.7146,8.344118
c2sp1s255,1,13.73605,8.431907
c2sp1s256,1,13.75587,8.520271
c2sp1s258,1,13.77403,8.609181
c2sp1s259,1,13.79053,8.698606
c2sp1s260,1,13.80535,8.788513
c2sp1s261,1,13.81848,8.878873
c2sp1s262,1,13.8299,8.9696524
c2sp1s263,1,13.83962,9.0608196
c2sp1s264,1,13.84761,9.152342
c2sp1s265,1,13.85386,9.244187
c2sp1s266,1,13.85837,9.336322
c2sp1s267,1,13.86113,9.428714
c2sp1s269,1,13.86213,9.521329
c2sp1s270,1,13.86136,9.614133
c2sp1s271,1,13.85882,9.707093
c2sp1s272,1,13.8545,9.800175
c2sp1s273,1,13.84838,9.893344
c2sp1s274,1,13.84048,9.986567
c2sp1s275,1,13.83079,10.07981
c2sp1s276,1,13.81929,10.17304
c2sp1s277,1,13.806,10.26621
c2sp1s278,1,13.7909,10.3593
c2sp1s280,1,13.77399,10.45227
c2sp1s281,1,13.75528,10.54508
c2sp1s282,1,13.73477,10.63771
c2sp1s283,1,13.71244,10.73011
c2sp1s284,1,13.68832,10.82225
c2sp1s285,1,13.66239,10.91409
c2sp1s286,1,13.63466,11.0056
c2sp1s287,1,13.60514,11.09674
c2sp1s288,1,13.57382,11.18748
c2sp1s289,1,13.54071,11.27779
c2sp1s291,1,13.50583,11.36762
c2sp1s292,1,13.46916,11.45694
c2sp1s293,1,13.43073,11.54573
c2sp1s294,1,13.39054,11.63393
c2sp1s295,1,13.34859,11.72152
c2sp1s296,1,13.30489,11.80847
c2sp1s297,1,13.25946,11.89473
c2sp1s298,1,13.21231,11.98028
c2sp1s299,1,13.16344,12.06507
c2sp1s300,1,13.11287,12.14908
c2sp1s302,1,13.06061,12.23227
c2sp1s303,1,13.00667,12.3146
c2sp1s304,1,12.95107,12.39605
c2sp1s305,1,12.89381,12.47658
c2sp1s306,1,12.83493,12.55616
c2sp1s307,1,12.77442,12.63474
c2sp1s308,1,12.71231,12.71231
c2sp1s309,1,12.64862,12.78883
c2sp1s310,1,12.58335,12.86426
c2sp1s311,1,12.51654,12.93857
c2sp1s313,1,12.4482,13.01173
c2sp1s314,1,12.37835,13.08372
c2sp1s315,1,12.307,13.1545
c2sp1s316,1,12.23419,13.22403
c2sp1s317,1,12.15993,13.29229
c2sp1s318,1,12.08424,13.35925
c2sp1s319,1,12.00715,13.42488
c2sp1s320,1,11.92867,13.48915
c2sp1s321,1,11.84885,13.55203
c2sp1s322,1,11.76768,13.61349
c2sp1s324,1,11.68522,13.67351
c2sp1s325,1,11.60147,13.73206
c2sp1s326,1,11.51647,13.7891
c2sp1s327,1,11.43024,13.84462
c2sp1s328,1,11.34281,13.89859
c2sp1s329,1,11.2542,13.95098
c2sp1s330,1,11.16446,14.00176
c2sp1s331,1,11.07359,14.05092
c2sp1s332,1,10.98165,14.09843
c2sp1s333,1,10.88864,14.14426
c2sp1s336,1,10.79462,14.1884
c2sp1s337,1,10.69959,14.23081
c2sp1s338,1,10.60361,14.27148
c2sp1s339,1,10.50669,14.31039
c2sp1s340,1,10.40888,14.34752
c2sp1s341,1,10.3102,14.38284
c2sp1s342,1,10.2107,14.41634
c2sp1s343,1,10.11039,14.44799
c2sp1s344,1,10.00932,14.47779
c2sp1s345,1,9.907515,14.50571
c2sp1s347,1,9.80502,14.53173
c2sp1s348,1,9.701866,14.55584
c2sp1s349,1,9.598089,14.57803
c2sp1s350,1,9.493724,14.59827
c2sp1s351,1,9.388808,14.61656
c2sp1s352,1,9.283378,14.63288
c2sp1s353,1,9.177471,14.64721
c2sp1s354,1,9.0711238,14.65955
c2sp1s355,1,8.9643746,14.66989
c2sp1s356,1,8.857261,14.67821
c2sp1s358,1,8.749821,14.6845
c2sp1s359,1,8.642094,14.68875
c2sp1s360,1,8.534118,14.69096
c2sp1s361,1,8.425931,14.69112
c2sp1s362,1,8.317573,14.68922
c2sp1s363,1,8.209084,14.68525
c2sp1s364,1,8.100502,14.67921
c2sp1s365,1,7.99187,14.67109
c2sp1s366,1,7.88322,14.66089
c2sp1s367,1,7.7746,14.64861
c2sp1s369,1,7.66605,14.63424
c2sp1s370,1,7.5576,14.61778
c2sp1s371,1,7.4493,14.59923
c2sp1s372,1,7.34119,14.5786
c2sp1s373,1,7.2333,14.55587
c2sp1s374,1,7.12569,14.53105
c2sp1s375,1,7.01838,14.50415
c2sp1s376,1,6.91143,14.47517
c2sp1s377,1,6.80486,14.4441
c2sp1s378,1,6.69872,14.41096
c2sp1s380,1,6.59306,14.37575
c2sp1s381,1,6.4879,14.33848
c2sp1s382,1,6.3833,14.29915
c2sp1s383,1,6.27929,14.25777
c2sp1s384,1,6.17591,14.21435
c2sp1s385,1,6.0732,14.16889
c2sp1s386,1,5.9712,14.12142
c2sp1s387,1,5.86996,14.07193
c2sp1s388,1,5.76951,14.02044
c2sp1s389,1,5.66988,13.96696
c2sp1s391,1,5.57113,13.91151
c2sp1s392,1,5.47329,13.8541
c2sp1s393,1,5.37639,13.79474
c2sp1s394,1,5.28049,13.73346
c2sp1s395,1,5.1856,13.67025
c2sp1s396,1,5.09178,13.60515
c2sp1s397,1,4.99906,13.53817
c2sp1s398,1,4.90748,13.46933
c2sp1s399,1,4.81708,13.39864
c2sp1s400,1,4.72789,13.32614
c2sp1s402,1,4.63995,13.25183
c2sp1s403,1,4.55329,13.17574
c2sp1s404,1,4.46796,13.09789
c2sp1s405,1,4.38398,13.0183
c2sp1s406,1,4.3014,12.93701
c2sp1s407,1,4.22024,12.85402
c2sp1s408,1,4.14055,12.76938
c2sp1s409,1,4.06235,12.68309
c2sp1s410,1,3.98568,12.5952
c2sp1s411,1,3.91057,12.50572
c2sp1s413,1,3.83705,12.41469
c2sp1s414,1,3.76517,12.32213
c2sp1s415,1,3.69494,12.22807
c2sp1s416,1,3.6264,12.13254
c2sp1s417,1,3.55958,12.03557
c2sp1s418,1,3.4945,11.93719
c2sp1s419,1,3.43121,11.83744
c2sp1s420,1,3.36972,11.73634
c2sp1s421,1,3.31007,11.63394
c2sp1s422,1,3.25229,11.53025
c2sp1s424,1,3.19639,11.42532
c2sp1s425,1,3.14241,11.31918
c2sp1s426,1,3.09037,11.21187
c2sp1s427,1,3.0403,11.10342
c2sp1s428,1,2.99222,10.99386
c2sp1s429,1,2.94616,10.88324
c2sp1s430,1,2.90213,10.77159
c2sp1s431,1,2.86017,10.65895
c2sp1s432,1,2.82029,10.54536
c2sp1s433,1,2.78252,10.43085
c2sp1s435,1,2.74687,10.31546
c2sp1s436,1,2.71336,10.19924
c2sp1s437,1,2.68202,10.08222
c2sp1s438,1,2.65286,9.964448
c2sp1s439,1,2.62589,9.845959
c2sp1s440,1,2.60114,9.726795
c2sp1s441,1,2.57863,9.606999
c2sp1s442,1,2.55835,9.486611
c2sp1s443,1,2.54034,9.365675
c2sp1s444,1,2.5246,9.244232
c2sp1s447,2,2.51115,9.122326
c2sp2s501,3,15.48885,8.877674
c2sp2s502,3,7.5,9
c2sp2s503,3,7.49027,8.9715389
c2sp2s504,3,7.48108,8.9427109
c2sp2s505,3,7.47245,8.9135266
c2sp2s506,3,7.46438,8.883997
c2sp2s507,3,7.45688,8.854132
c2sp2s508,3,7.44997,8.823944
c2sp2s509,3,7.44365,8.793444
c2sp2s510,3,7.43793,8.762644
c2sp2s511,3,7.43283,8.731555
c2sp2s512,3,7.42834,8.70019
c2sp2s513,3,7.42448,8.668561
c2sp2s514,3,7.42127,8.636681
c2sp2s515,3,7.41869,8.604563
c2sp2s516,3,7.41677,8.57222
c2sp2s517,3,7.41552,8.539665
c2sp2s518,3,7.41492,8.506911
c2sp2s519,3,7.41501,8.473972
c2sp2s520,3,7.41578,8.440863
c2sp2s521,3,7.41723,8.407597
c2sp2s522,3,7.41938,8.374188
c2sp2s523,3,7.42223,8.340651
c2sp2s524,3,7.42579,8.307001
c2sp2s525,3,7.43005,8.273252
c2sp2s526,3,7.43503,8.239419
c2sp2s527,3,7.44074,8.205517
c2sp2s528,3,7.44717,8.171561
c2sp2s529,3,7.45433,8.137567
c2sp2s530,3,7.46222,8.103551
c2sp2s531,3,7.47084,8.069527
c2sp2s532,3,7.48021,8.035512
c2sp2s533,3,7.49032,8.001521
c2sp2s534,3,7.50117,7.96757
c2sp2s535,3,7.51277,7.93368
c2sp2s536,3,7.52512,7.89985
c2sp2s537,3,7.53821,7.86612
c2sp2s538,3,7.55206,7.83249
c2sp2s539,3,7.56666,7.79899
c2sp2s540,3,7.58201,7.76562
c2sp2s541,3,7.59811,7.7324
c2sp2s542,3,7.61496,7.69936
c2sp2s543,3,7.63256,7.6665
c2sp2s544,3,7.65091,7.63385
c2sp2s545,3,7.67001,7.60142
c2sp2s546,3,7.68985,7.56922
c2sp2s547,3,7.71044,7.53728
c2sp2s548,3,7.73177,7.50561
c2sp2s549,3,7.75384,7.47423
c2sp2s550,3,7.77664,7.44315
c2sp2s551,3,7.80017,7.41239
c2sp2s552,3,7.82443,7.38197
c2sp2s553,3,7.84941,7.3519
c2sp2s554,3,7.87511,7.3222
c2sp2s555,3,7.90152,7.29288
c2sp2s556,3,7.92864,7.26397
c2sp2s557,3,7.95647,7.23548
c2sp2s558,3,7.98498,7.20742
c2sp2s559,3,8.014187,7.17982
c2sp2s560,3,8.044074,7.15268
c2sp2s561,3,8.074635,7.12602
c2sp2s562,3,8.105864,7.09986
c2sp2s563,3,8.13775,7.07422
c2sp2s564,3,8.170288,7.04911
c2sp2s565,3,8.203467,7.02454
c2sp2s566,3,8.237279,7.00054
c2sp2s567,3,8.271713,6.97711
c2sp2s568,3,8.306762,6.95427
c2sp2s569,3,8.342413,6.93203
c2sp2s570,3,8.378658,6.91042
c2sp2s571,3,8.415485,6.88945
c2sp2s572,3,8.452882,6.86912
c2sp2s573,3,8.490839,6.84945
c2sp2s574,3,8.529344,6.83046
c2sp2s575,3,8.568385,6.81217
c2sp2s576,3,8.607948,6.79458
c2sp2s577,3,8.648022,6.7777
c2sp2s578,3,8.688594,6.76156
c2sp2s579,3,8.729649,6.74616
c2sp2s580,3,8.771175,6.73151
c2sp2s581,3,8.813157,6.71763
c2sp2s582,3,8.855582,6.70454
c2sp2s583,3,8.898434,6.69223
c2sp2s584,3,8.9416982,6.68073
c2sp2s585,3,8.9853603,6.67005
c2sp2s586,3,9.0294045,6.66018
c2sp2s587,3,9.0738153,6.65116
c2sp2s588,3,9.118577,6.64298
c2sp2s589,3,9.163672,6.63566
c2sp2s590,3,9.209086,6.6292
c2sp2s591,3,9.254801,6.62362
c2sp2s592,3,9.3008,6.61892
c2sp2s593,3,9.347066,6.61512
c2sp2s594,3,9.393582,6.61222
c2sp2s595,3,9.44033,6.61023
c2sp2s596,3,9.487292,6.60915
c2sp2s597,3,9.534451,6.609
c2sp2s598,3,9.581788,6.60979
c2sp2s599,3,9.629284,6.61151
c2sp2s600,3,9.676921,6.61417
c2sp2s601,3,9.72468,6.61779
c2sp2s602,3,9.772542,6.62236
c2sp2s603,3,9.820489,6.62789
c2sp2s604,3,9.8685,6.63439
c2sp2s605,3,9.916557,6.64186
c2sp2s606,3,9.964639,6.6503
c2sp2s607,3,10.01273,6.65973
c2sp2s608,3,10.0608,6.67013
c2sp2s609,3,10.10884,6.68152
c2sp2s610,3,10.15683,6.69389
c2sp2s611,3,10.20474,6.70725
c2sp2s612,3,10.25256,6.7216
c2sp2s613,3,10.30026,6.73695
c2sp2s614,3,10.34783,6.75328
c2sp2s615,3,10.39524,6.77061
c2sp2s616,3,10.44248,6.78893
c2sp2s617,3,10.48952,6.80824
c2sp2s618,3,10.53634,6.82854
c2sp2s619,3,10.58293,6.84983
c2sp2s620,3,10.62925,6.87211
c2sp2s621,3,10.6753,6.89537
c2sp2s622,3,10.72104,6.91961
c2sp2s623,3,10.76647,6.94484
c2sp2s624,3,10.81155,6.97104
c2sp2s625,3,10.85627,6.99821
c2sp2s626,3,10.90061,7.02635
c2sp2s627,3,10.94454,7.05546
c2sp2s628,3,10.98805,7.08552
c2sp2s629,3,11.03112,7.11653
c2sp2s630,3,11.07372,7.14849
c2sp2s631,3,11.11583,7.18138
c2sp2s632,3,11.15744,7.21521
c2sp2s633,3,11.19852,7.24997
c2sp2s634,3,11.23905,7.28564
c2sp2s635,3,11.27902,7.32222
c2sp2s636,3,11.3184,7.35969
c2sp2s637,3,11.35718,7.39806
c2sp2s638,3,11.39533,7.43731
c2sp2s639,3,11.43284,7.47743
c2sp2s640,3,11.46968,7.51841
c2sp2s641,3,11.50583,7.56025
c2sp2s642,3,11.54129,7.60291
c2sp2s643,3,11.57602,7.64641
c2sp2s644,3,11.61002,7.69072
c2sp2s645,3,11.64325,7.73583
c2sp2s646,3,11.67571,7.78174
c2sp2s647,3,11.70738,7.82841
c2sp2s648,3,11.73823,7.87585
c2sp2s649,3,11.76825,7.92404
c2sp2s650,3,11.79743,7.97296
c2sp2s651,3,11.82574,8.022605
c2sp2s652,3,11.85317,8.072949
c2sp2s653,3,11.8797,8.123981
c2sp2s654,3,11.90532,8.175685
c2sp2s655,3,11.93001,8.228045
c2sp2s656,3,11.95376,8.281043
c2sp2s657,3,11.97655,8.334663
c2sp2s658,3,11.99836,8.388887
c2sp2s659,3,12.01918,8.443698
c2sp2s660,3,12.03899,8.499078
c2sp2s661,3,12.05779,8.555007
c2sp2s662,3,12.07556,8.611467
c2sp2s663,3,12.09228,8.668439
c2sp2s664,3,12.10794,8.725904
c2sp2s665,3,12.12253,8.783842
c2sp2s666,3,12.13603,8.842233
c2sp2s667,3,12.14845,8.9010561
c2sp2s668,3,12.15975,8.9602913
c2sp2s669,3,12.16994,9.0199176
c2sp2s670,3,12.179,9.0799137
c2sp2s671,3,12.18692,9.140258
c2sp2s672,3,12.19369,9.20093
c2sp2s673,3,12.1993,9.261906
c2sp2s674,3,12.20374,9.323165
c2sp2s675,3,12.20701,9.384684
c2sp2s676,3,12.2091,9.446441
c2sp2s677,3,12.20999,9.508412
c2sp2s678,3,12.20968,9.570575
c2sp2s679,3,12.20817,9.632907
c2sp2s680,3,12.20544,9.695383
c2sp2s681,3,12.20149,9.757981
c2sp2s682,3,12.19632,9.820677
c2sp2s683,3,12.18993,9.883446
c2sp2s684,3,12.18229,9.946264
c2sp2s685,3,12.17342,10.00911
c2sp2s686,3,12.16331,10.07195
c2sp2s687,3,12.15195,10.13477
c2sp2s688,3,12.13935,10.19754
c2sp2s689,3,12.12549,10.26024
c2sp2s690,3,12.11038,10.32284
c2sp2s691,3,12.09402,10.38532
c2sp2s692,3,12.07641,10.44765
c2sp2s693,3,12.05755,10.50981
c2sp2s694,3,12.03743,10.57176
c2sp2s695,3,12.01605,10.6335
c2sp2s696,3,11.99343,10.69498
c2sp2s697,3,11.96956,10.75619
c2sp2s698,3,11.94444,10.8171
c2sp2s699,3,11.91808,10.87769
